country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
LVA,1972,1,interm,1,81,7.931032,0.592,0.1548398,0,0,0,0,0.1479964,0,0,0.1550039,0.1550108,0.1480074,0.1480116,1.234984,1.995192,0.7545352,0.8057898,1.034713,0.6049487,.,.,.,.,.,.
LVA,1972,1,interm,1,82,5.000329,0,0,0,0,0,0,0,0,0,0,0,1.00005,0,1.000072,1.000066,0,2.000141,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,83,12.00074,1,0,0,0,0,0,0,0,0,1.000025,1.00007,2.0001,2.000156,1.000072,1.000066,3.000255,0,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,84,100.4797,0,0,1.777424,0.7778945,0.7778267,0.7777702,1.555686,4.888523,3.333851,9.778869,6.111873,6.333902,10.66801,7.389578,17.37651,6.749545,14.5846,5.000383,2.597445,.,.,.,.,.,.
LVA,1972,1,interm,1,85,8.057188,0,0,0.0993055,0.0993342,0.0993255,0.0993183,0.1986552,0.4965701,0.2980136,0.9933253,0.3973476,0.2980049,0.5960265,0.7585744,1.706783,0.5891001,1.13786,0,0.1896434,.,.,.,.,.,.
LVA,1972,1,interm,1,86,37.4703,0,0,0.1227778,0.1228131,0.1228024,0.1227935,0.2456101,1.61378,0.3684532,1.228111,1.491336,1.368492,3.73714,1.852565,5.918365,11.66297,4.278949,1.000077,2.213264,.,.,.,.,.,.
LVA,1972,1,interm,1,87,77.00566,0,0,0,0,0,0,0,0,0,0,0,0,2.000156,1.000072,18.0012,14.00119,13.00092,13.00099,16.00113,.,.,.,.,.,.
LVA,1972,1,interm,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,89,144.0207,144.0207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,90,155.0063,116.7435,11.09197,4.016253,1.017285,4.01706,4.051246,3.017168,2.016916,1.000079,4.034585,1.000069,0,0,1.000072,1.000066,1.000085,0,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,92,695.9901,1,2.9969,3.999015,7.000293,41.9981,88.98951,68.99833,99.9839,86.00683,66.00168,51.00355,44.00219,33.00258,29.00208,34.00226,14.00119,11.00077,5.000383,8.000565,.,.,.,.,.,.
LVA,1972,1,interm,1,93,161.0029,0,0,0.9997537,1.000042,1.999909,9.99882,9.999758,18.99694,20.00159,18.00046,17.00118,10.0005,8.000625,7.000502,11.00073,10.00085,9.000634,5.000383,3.000212,.,.,.,.,.,.
LVA,1972,1,interm,1,94,440.9684,0,18.98037,24.99384,18.00075,37.99828,51.99387,48.99881,55.99099,34.0027,37.00094,28.00195,15.00075,18.00141,18.00129,17.00113,8.000681,6.000422,2.000153,1.000071,.,.,.,.,.,.
LVA,1972,1,interm,1,95,67.98695,1,12.98657,1.999507,0,0.9999547,4.99941,1.999952,5.999034,3.000238,5.000127,3.000209,2.0001,6.000469,4.000287,4.000266,3.000255,3.000211,1.000077,4.000282,.,.,.,.,.,.
LVA,1972,1,interm,1,96,266.0048,0,0,0,0,3.999819,6.999174,20.99949,33.99453,50.00397,51.0013,33.00229,26.0013,16.00125,10.00072,13.00086,0,1.00007,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,97,65.99355,1,5.9938,0.9997537,0,2.999864,2.999646,4.999879,9.998391,8.000635,8.000203,6.000417,5.000249,0,2.000143,4.000266,2.00017,2.000141,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,98,57.55895,12.00405,2.018187,3.003315,0.0121655,1.022119,2.03776,3.057676,3.04326,11.09963,5.077379,4.054032,2.038852,1.01933,2.01827,5.026584,1.013211,0.0131259,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,99,520.0016,0,0,0,3.000126,15.99928,37.99552,53.99869,78.98729,69.00548,61.00155,40.00278,33.00165,34.00266,25.00179,34.00226,12.00102,9.000634,5.000383,8.000565,.,.,.,.,.,.
LVA,1972,1,interm,1,100,66.99895,1,0,0.9997537,1.000042,5.999728,6.999174,6.999831,9.998391,7.000556,8.000203,2.000139,4.0002,2.000156,6.00043,3.000199,1.000085,1.00007,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,101,41.99822,2,0.9989666,0,0,3.999819,5.999292,2.999927,5.999034,4.000318,4.000102,3.000209,4.0002,0,3.000215,1.000066,0,0,1.000077,0,.,.,.,.,.,.
LVA,1972,1,interm,1,102,2.674526,0.095,0.4745091,0.0949766,0.2850119,0.2849871,0.1199858,0.1349967,0.0749879,0.075006,0.1650042,0.0750052,0.0750037,0.0450035,0.1350097,0.270018,0.1350115,0.1350095,0,0,.,.,.,.,.,.
LVA,1972,1,interm,1,103,181.5517,0.806945,5.029522,5.805515,11.42131,8.410454,15.56016,20.49175,16.70356,24.65321,22.37332,14.69727,13.71193,5.831205,3.607134,7.22423,2.612097,2.612059,0,0,.,.,.,.,.,.
LVA,1973,1,short,1,0,13517.1335,384.125,96,54,53,134,257,291,435,478,618,622,663,732,1343.00002,1777.00001,1692.00002,1455.99997,1230.00001,1202.010011,.,.,.,.,.,.
LVA,1973,1,interm,1,1,7.518,5.427,0,0,0.163,0,0,0,0,0,0,0,0,0.759,0,0,1.169,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,2,4.155,3.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,3,237,0,0,0,1,0,0,4,8,10,15,24,20,16,45,39,34,13,3,5.000042,.,.,.,.,.,.
LVA,1973,1,interm,1,4,25.35,18.275,0,0,1.075,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,5,14.199,1.408,1,0,0,6,0.5,0,0,0.25,0.25,2.05,0,0.741,1,1,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,7,10.439,1.188,0.188,1.094,1.094,0.47,0.14,0.245,0.21,0.28,0.28,0.245,1.105,0.14,0.24,2.48,0.56,0.4,0.08,0,.,.,.,.,.,.
LVA,1973,1,interm,1,8,24.25142,19.0678,1.85628,0,0.3992,0,1,0,0,0,0,0,1,0,0,0,0,0,0.92814,0,.,.,.,.,.,.
LVA,1973,1,interm,1,9,13.76059,1.3442,0.14372,0,8e-04,0,0,0,0,0,0,1.2,1,2,2,2,2,0,1.07186,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,10,22,0,0,0,0,1,0,0,0,0,1,4,2,0,4,5,4,0,1,0,.,.,.,.,.,.
LVA,1973,1,interm,1,11,29.00001,0,0,0,0,0,0,0,0,0,0,0,1,3,8,11,4,0,1,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,12,552.5161,6.154,0,0,0.362,0,0,2,4,10,34,35,35,53,86,110,80,51,30,16.00013,.,.,.,.,.,.
LVA,1973,1,interm,1,13,59.16,0,0,0,0,0,0.75,0,0.75,0.4,3.273,1.291,5.255,4.673,8.91,8.91,9.801,12.474,1.782,0.8910074,.,.,.,.,.,.
LVA,1973,1,interm,1,14,75.80006,0,0,0,0,0,0,0,0,1.6,2.4,1.6,3.2,8,3,13,17,14,5,7.000058,.,.,.,.,.,.
LVA,1973,1,interm,1,15,45.21735,0.012862,0.243724,0.06431,0.230862,0.230862,0,0.025942,0.513826,1.34942,1.463652,3.233594,3.503478,3.477536,6.607362,10.19913,6.965536,3.83571,1.925594,1.333953,.,.,.,.,.,.
LVA,1973,1,interm,1,16,124.4514,0.0354,0.6708,0.177,0.6354,0.6354,0,0.0714,1.4142,3.714,4.0284,8.8998,9.642599,9.5712,18.1854,28.071,19.1712,10.557,5.2998,3.671431,.,.,.,.,.,.
LVA,1973,1,interm,1,17,34.00448,0.00767,0.14534,0.03835,0.13767,0.13767,0.25,0.01547,0.55641,0.8047,1.19982,2.03729,2.63423,2.40076,5.03017,7.17205,5.35276,3.81335,1.36629,0.9044775,.,.,.,.,.,.
LVA,1973,1,interm,1,18,40.05407,0,0,0,0,0,0,0,0,0.66,1.32,1.98,1.32,3.3,6.14766,12.61398,6.38082,4.51554,1.553755,0.2623072,.,.,.,.,.,.
LVA,1973,1,interm,1,19,548.2547,0,0,0,0,0,0,0.99,0.99,3.31,18.5,24.78,44.24,56.15,100.7566,115.6835,108.22,48.51244,17.7257,8.396451,.,.,.,.,.,.
LVA,1973,1,interm,1,20,25.00001,0,0,0,0,0,0,0,1,2,0,4,3,0,4,4,3,1,2,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,21,6.000009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,25,101,0,0,0,0,0,0,0,0,0,0,0,2,4,12,21,19,20,18,5.000041,.,.,.,.,.,.
LVA,1973,1,interm,1,26,15,0,0,0,0,0,0,1,3,0,0,0,1,0,2,2,3,0,3,0,.,.,.,.,.,.
LVA,1973,1,interm,1,27,59.55402,0,0,0,0,0,0,0.298,0.596,0,1.192,2.98,2.98,5.364,8.064,13.888,9.856,9.408,1.792,3.136026,.,.,.,.,.,.
LVA,1973,1,interm,1,28,88.44603,0,0,0,0,0,0,0.702,1.404,0,2.808,7.02,7.02,12.636,9.936,17.112,12.144,11.592,2.208,3.864032,.,.,.,.,.,.
LVA,1973,1,interm,1,29,38.51983,0.40463,0.80926,2.02315,0.40463,0.40463,0,0.37883,1.13649,3.7883,2.27298,2.65181,3.40947,3.03064,4.16713,5.68245,3.03064,1.89415,2.65181,0.3788331,.,.,.,.,.,.
LVA,1973,1,interm,1,30,94.4,0,2.2,1.4,5,2,2.6,3.6,4.2,3.8,3.6,4.4,3.2,6.4,11.8,15.8,9.2,11.6,3.4,0.2000017,.,.,.,.,.,.
LVA,1973,1,interm,1,31,49.60001,0,0.8,1.6,0,0,2.4,2.4,0.8,3.2,2.4,1.6,4.8,5.6,7.2,7.2,4.8,2.4,1.6,0.8000067,.,.,.,.,.,.
LVA,1973,1,interm,1,32,2.866592,0.030112,0.060224,0.15056,0.030112,0.030112,0,0.028192,0.084576,0.28192,0.169152,0.197344,0.253728,0.225536,0.310112,0.42288,0.225536,0.14096,0.197344,0.0281922,.,.,.,.,.,.
LVA,1973,1,interm,1,33,98.40098,0.443456,2.938912,2.21728,0.495456,1.495456,2,1.428496,1.369488,6.47496,4.002976,5.897472,5.986464,5.677968,14.2072,19.31996,14.3591,4.948505,4.066019,1.071817,.,.,.,.,.,.
LVA,1973,1,interm,1,34,19.27067,0.06587,0.13174,0.32935,1.06587,0.06587,1,1.06167,0.18501,1.6167,0.37002,2.43169,1.55503,2.49336,1.67837,0.92505,0.49336,1.30835,2.43169,0.0616705,.,.,.,.,.,.
LVA,1973,1,interm,1,35,23,0,1,0,1,0,0,0,1,2,0,3,3,2,5,3,1,1,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,36,0.391,0,0,0,0,0,0,0,0,0,0,0.0782,0,0,0.0782,0.0782,0.0782,0,0.0782,0,.,.,.,.,.,.
LVA,1973,1,interm,1,37,7.482,2,0,0,0,0,0,0,0,1,0,0.4964,0,0,1.4964,0.4964,0.4964,1,0.4964,0,.,.,.,.,.,.
LVA,1973,1,interm,1,38,16.527,0,0,0,0,0,0,2,0,0,2,1.1054,2,0,5.1054,3.1054,0.1054,1,0.1054,0,.,.,.,.,.,.
LVA,1973,1,interm,1,39,7.3608,0,0,0,0,0,0,0.286,1.312,0.5005,1.6695,0.33176,0.2145,0.8115,1.35776,0.78576,0.04576,0,0.04576,0,.,.,.,.,.,.
LVA,1973,1,interm,1,40,27.4832,0,0,0,0,0,0,1.644,5.128,3.337,5.803,2.82704,1.693,0.871,4.47104,1.18304,0.26304,0,0.26304,0,.,.,.,.,.,.
LVA,1973,1,interm,1,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,42,7.756,0,0,2,1,1,0,1.07,0.56,0.1625,0.5275,0.1612,0.0925,0.3175,0.4912,0.3512,0.0112,0,0.0112,0,.,.,.,.,.,.
LVA,1973,1,interm,1,43,21.73938,0.392,0.392,0.294,0.098,0.098,0.182,0.7852,0.2678,2.7852,3.793,4.5564,1.312,1.325,3.12554,0.09646,1.36006,0.28808,0.299,0.2896424,.,.,.,.,.,.
LVA,1973,1,interm,1,44,3.732691,0,0,0,0,0,0.091,0.3926,0.1339,0.3926,0.3965,0.2782,0.156,0.1625,0.56277,0.04823,0.68003,0.14404,0.1495,0.1448212,.,.,.,.,.,.
LVA,1973,1,interm,1,45,5.231081,0.196,0.196,0.147,0.049,0.049,0.112,0.4832,0.1648,0.4832,0.488,0.3424,0.192,0.2,0.69264,0.05936,0.83696,0.17728,0.184,0.1782415,.,.,.,.,.,.
LVA,1973,1,interm,1,46,21,0,0,0,0,5,1,3,2,2,4,1,1,1,1,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,47,57.30986,8.412,3.412,2.559,0.853,2.853,1.615,1.359,4.4635,7.359,4.3725,2.963,1.54,4.5625,1.94805,3.16695,2.35395,2.4986,0.5175,0.5013041,.,.,.,.,.,.
LVA,1973,1,interm,1,48,92.07,0,0,0,0.975,1.95,2.95,2.925,6.85,5.925,10.775,12.875,10.685,13.65,9.72,7.79,4,1,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,49,2.646,0,0,0,0,0,0,0,0,0,0.882,0,0,0,0,1.764,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,50,25.54632,0,0,0,0,0,0,0,0.12656,0.8306,1.72992,3.27564,3.18624,3.19936,1,4.915,3.915,2.368,1,0,.,.,.,.,.,.
LVA,1973,1,interm,1,51,557.1442,0,0,0,0,0,0,0,6.836,10.672,23.672,42.016,53.344,71.016,97.36,105.032,66.344,33.672,27.344,19.83617,.,.,.,.,.,.
LVA,1973,1,interm,1,52,3678.8622,0,0,0,0,0,0,2,10.03744,36.1024,54.55808,73.65536,107.46976,119.78464,332.7709,496.8698,590.0858,620.613,600.8926,634.02271,.,.,.,.,.,.
LVA,1973,1,interm,1,53,1.305,0,0.058,0,0,0.029,0,0.174,0.058,0.029,0.174,0.174,0.145,0.058,0.203,0.087,0,0,0.058,0.0580005,.,.,.,.,.,.
LVA,1973,1,interm,1,54,4.54755,0,0.062,0,0.025,0.081,0.05,0.261,0.212,0.106,0.411,0.311,0.47,0.412,0.385,0.218985,0.321011,0.408956,0.424996,0.3876012,.,.,.,.,.,.
LVA,1973,1,interm,1,55,0.1800001,0,0.008,0,0,0.004,0,0.024,0.008,0.004,0.024,0.024,0.02,0.008,0.028,0.012,0,0,0.008,0.0080001,.,.,.,.,.,.
LVA,1973,1,interm,1,56,4.050002,0,0.18,0,0,0.09,0,0.54,0.18,0.09,0.54,0.54,0.45,0.18,0.63,0.27,0,0,0.18,0.1800015,.,.,.,.,.,.
LVA,1973,1,interm,1,57,38.07001,0,1.692,0,0,0.846,0,5.076,1.692,0.846,5.076,5.076,4.23,1.692,5.922,2.538,0,0,1.692,1.692014,.,.,.,.,.,.
LVA,1973,1,interm,1,58,322.7507,0,0,0,0,0,0.426,1.41858,5.09922,5.29305,9.439308,10.50644,18.5523,32.8872,24.30765,42.9378,45.0183,42.75105,40.8945,43.21926,.,.,.,.,.,.
LVA,1973,1,interm,1,59,460.1255,0,0,0,0,0,0.2,0.666,2.394,2.485,4.4316,4.9326,8.71,15.44,42.78146,75.57053,79.2322,75.24184,71.97432,76.06589,.,.,.,.,.,.
LVA,1973,1,interm,1,60,982.5435,0,0,0,0,0,0.36,1.1988,4.3092,4.473,7.976879,8.878679,15.678,27.792,92.69316,163.7361,171.6698,163.024,155.9444,164.8094,.,.,.,.,.,.
LVA,1973,1,interm,1,61,25.06681,0,0,0,0,0,0.014,0.04662,0.16758,0.17395,0.310212,0.345282,0.6097,1.0808,2.268714,4.007528,4.201708,3.990098,3.81682,4.033797,.,.,.,.,.,.
LVA,1973,1,interm,1,62,287.3765,0,0,0,0,0.995,0,0.64675,0,1.94025,1.94025,3.23375,3.23375,4.52725,22.5069,29.4918,50.4465,58.9836,38.0289,71.4018,.,.,.,.,.,.
LVA,1973,1,interm,1,63,29.4441,0,0,0,0,0.005,1,0.00325,2,1.00975,2.00975,4.01625,0.01625,5.02275,4.1131,3.1482,4.2535,1.2964,1.1911,0.358803,.,.,.,.,.,.
LVA,1973,1,interm,1,64,80.00001,16,4,1,1,3,1,2,3,3,5,3,3,2,7,9,6,3,7,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,65,193.8101,47.56,11,1,4,2,4.5,3,8,2.75,12.75,7.75,8,6.5,12,21,19,10,9,4.000033,.,.,.,.,.,.
LVA,1973,1,interm,1,66,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,67,14.00002,0,0,0,0,0,0,0,0,1,0,2,1,0,3,3,0,1,1,2.000017,.,.,.,.,.,.
LVA,1973,1,interm,1,68,219.9363,0,0,0,0,0.013,0.013,0,0.201,1.27,0.369,2.56,4.868,6.672,14.806,40.949,41.793,31.828,42.42,32.17427,.,.,.,.,.,.
LVA,1973,1,interm,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,70,3.343,0,0,0,0,0.006,0.006,0,0.018,0.075,0.135,0.3,0.465,0.144,0.372,0.219,1.183,0.207,0.126,0.0870007,.,.,.,.,.,.
LVA,1973,1,interm,1,71,418.3593,0,0,0,0,0.966,0.966,0.624,2.736,4.43,8.714999,18.24,28.272,22.104,60.516,72.788,59.78,68.313,41.286,28.62324,.,.,.,.,.,.
LVA,1973,1,interm,1,72,60.36201,2,1,0,0,0.015,2.015,1.376,1.045,3.225,4.781,6.9,5.395,5.08,8.306,6.044,6.244,4.652,1.168,1.116009,.,.,.,.,.,.
LVA,1973,1,interm,1,73,68.00002,0,0,0,0,0,0,2,2,1,5,2,8,6,15,8,14,2,1,2.000017,.,.,.,.,.,.
LVA,1973,1,interm,1,74,6.000009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,75,71.37233,2.704,0,0,0,2.845,0.852,0,2.845,2.845,3,3.697,1.845,2.852,6.103575,7.378981,13.43967,7.537468,8.388355,5.039285,.,.,.,.,.,.
LVA,1973,1,interm,1,76,15,0,0,0,0,0,0,1,1,2,1,1,2,2,3,1,0,0,1,0,.,.,.,.,.,.
LVA,1973,1,interm,1,77,65,0,0,0,0,0,1,1,0,3,2,7,10,9,9,14,6,1,2,0,.,.,.,.,.,.
LVA,1973,1,interm,1,78,5.6602,0,0,0,0,0,0,0,0,0.91,0,0,0.91,0,0.3367,1.2467,0.91,0.6734,0.6734,0,.,.,.,.,.,.
LVA,1973,1,interm,1,79,21.33982,0,0,0,0,0,0,0,0,0.09,0,0,0.09,1,2.6633,5.7533,0.09,5.3266,4.3266,2.000017,.,.,.,.,.,.
LVA,1973,1,interm,1,80,35.00001,0,0,0,0,0,1,0,2,3,6,5,5,4,3,2,0,2,1,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,81,6.894717,0.296,0,0,0,0.155,0.148,0,0.155,0.155,0,0.303,0.155,0.148,0.877546,0.861227,0.841559,1.005599,1.012053,0.7817325,.,.,.,.,.,.
LVA,1973,1,interm,1,82,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,.,.,.,.,.,.
LVA,1973,1,interm,1,83,11,0,0,0,0,2,0,0,0,2,0,1,1,0,3,0,2,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,84,94.90353,0,1,0,1,0,1.777862,0.777862,2.333586,6.667172,8.222896,2.555724,6.445034,7.111448,8.778096,12.58357,15.66392,7.791786,6,6.194576,.,.,.,.,.,.
LVA,1973,1,interm,1,85,8.352333,0,0,0,0,0,0.09933,0.09933,0.29799,0.59598,0.79464,0.19866,0.69531,0.39732,1.51704,1.13778,1.5708,0.56889,0,0.3792632,.,.,.,.,.,.
LVA,1973,1,interm,1,86,34.74421,0,0,0,0,0,0.122808,0.122808,1.368424,1.736848,2.982464,1.245616,4.859656,1.491232,2.704864,6.278648,6.76528,2.639324,0,2.426236,.,.,.,.,.,.
LVA,1973,1,interm,1,87,77.00009,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,14,17,16,11.00009,.,.,.,.,.,.
LVA,1973,1,interm,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,89,108.4203,108.4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,90,154.1447,126.1447,11,5,1,1,3,1,1,1,0,0,2,0,2,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,92,646,0,7,10,6,35,78,59,83,69,46,48,47,42,32,38,14,15,10,7.000058,.,.,.,.,.,.
LVA,1973,1,interm,1,93,215,0,1,0,0,6,12,19,21,16,18,23,18,12,19,19,14,9,2,6.00005,.,.,.,.,.,.
LVA,1973,1,interm,1,94,384,3,22,15,15,15,46,48,62,42,33,21,17,15,11,9,5,5,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,95,83.00001,2,16,0,1,0,4,3,4,3,14,4,0,5,5,9,5,5,2,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,96,244,0,0,0,0,2,9,15,34,40,55,28,19,10,14,11,4,3,0,0,.,.,.,.,.,.
LVA,1973,1,interm,1,97,68.00001,0,2,1,0,5,8,5,10,9,8,4,4,4,2,2,2,1,0,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,98,56.4991,3.00811,0.00811,2.004055,1.004055,0.025275,1.044,3.04825,5.0385,9.058,7.063,6.04825,5.01925,3.024,7.018125,3.03125,0.030625,1.021875,0.004375,0,.,.,.,.,.,.
LVA,1973,1,interm,1,99,593.0001,0,0,0,4,16,39,52,77,72,93,67,38,31,38,25,22,3,10,6.00005,.,.,.,.,.,.
LVA,1973,1,interm,1,100,67,1,0,1,0,1,3,6,7,12,11,8,6,3,2,2,1,2,1,0,.,.,.,.,.,.
LVA,1973,1,interm,1,101,43.00001,0,0,0,0,0,2,8,4,6,5,6,3,3,2,1,1,0,1,1.000008,.,.,.,.,.,.
LVA,1973,1,interm,1,102,2.74,0.19,0.19,0.095,0.095,0.475,0.06,0.105,0.09,0.12,0.12,0.105,0.045,0.06,0.135,0.27,0.315,0.225,0.045,0,.,.,.,.,.,.
LVA,1973,1,interm,1,103,158.3219,1.61389,1.61389,3.806945,2.806945,16.02973,18.756,14.60175,14.6615,13.542,20.537,13.60175,6.83075,6.776,4.606875,7.21875,6.094375,4.353125,0.870625,0,.,.,.,.,.,.
LVA,1974,1,short,1,0,13722.74547,396.755,104,54,73,133,254,286,425.9999992,484,697,699,653,786,1305.99996,1734.00002,1837.99994,1530.00003,1188,1080.9899846,.,.,.,.,.,.
LVA,1974,1,interm,1,1,9.9505,7.8595,0.163,0,0,0,0,0,0,0,0,0,0.759,0,0,1,0.169,0,0,0,.,.,.,.,.,.
LVA,1974,1,interm,1,2,6.648,5.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,0,0,0,.,.,.,.,.,.
LVA,1974,1,interm,1,3,198.999,0,0,0,0,0,1,1,4.998991,12,16,18,13,17,29,32,32,10,11,1.999981,.,.,.,.,.,.
LVA,1974,1,interm,1,4,24.0375,20.9625,1.075,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,.,.,.,.,.,.
LVA,1974,1,interm,1,5,15.21633,5.355,1,0,0,2,0.25,1.25,0.3273339,0.25,0,0.5,0.241,0.75,1,1,0.293,1,0,0,.,.,.,.,.,.
LVA,1974,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LVA,1974,1,interm,1,7,7.338929,2.188,0.188,0,0.094,0.564,0.035,0.175,0.3499294,0.35,0.455,0.14,0.175,0.105,0.4,0.56,0.16,1.32,0,0.0799993,.,.,.,.,.,.
LVA,1974,1,interm,1,8,29.1053,22.77836,0.3992,0,2,0,0,0,1.999596,0,0.92814,0,0,0,0,0,1,0,0,0,.,.,.,.,.,.
LVA,1974,1,interm,1,9,13.70655,5.16864,8e-04,1,0,0,0,0,1.758245,0,0.07186,1,0,0,0,3,0.707,1,0,0,.,.,.,.,.,.
LVA,1974,1,interm,1,10,43.99998,0,0,0,0,0,0,0,0,0,0,2,4,4,12,5,6,7,2,1.999982,.,.,.,.,.,.
LVA,1974,1,interm,1,11,35.99998,0,0,0,0,0,0,0,0,0,1,1,2,3,7,3,10,3,4,1.999982,.,.,.,.,.,.
LVA,1974,1,interm,1,12,500.4201,7.059,0.362,0,0,0,0,0,3.999193,11,24,36,39,48,71,89,87,50,26,7.999926,.,.,.,.,.,.
LVA,1974,1,interm,1,13,53.51387,0,0,0,0,0,0.2,0,0.5998789,0.6,0.2,6.746,3.673,4.073,3.564,16.038,6.237,7.128,3.564,0.8909917,.,.,.,.,.,.
LVA,1974,1,interm,1,14,90.59948,0,0,0,0,0,0.8,0,2.399516,2.4,0.8,5.6,4,5.6,11,16,22,12,4,3.999963,.,.,.,.,.,.
LVA,1974,1,interm,1,15,47.47019,0.025724,0.025724,0.025724,0.025724,0,0.025942,0.051884,0.871824,1.027652,2.22142,1.899652,5.413594,3.18171,7.505305,7.80113,10.01754,4.655826,1.821826,0.8719919,.,.,.,.,.,.
LVA,1974,1,interm,1,16,130.6519,0.0708,0.0708,0.0708,0.0708,0,0.0714,0.1428,2.399516,2.8284,6.114,5.2284,14.8998,8.757,20.6568,21.471,27.5712,12.8142,5.0142,2.399978,.,.,.,.,.,.
LVA,1974,1,interm,1,17,34.19391,0.01534,0.01534,0.01534,0.01534,0,0.01547,0.03094,0.519895,0.61282,1.3247,1.78682,3.55529,2.22435,4.91164,6.61405,6.73676,3.64841,1.52241,0.6289941,.,.,.,.,.,.
LVA,1974,1,interm,1,18,33.92949,0,0,0,0,0,0,0,0,0,1.32,2.64,0,0,8.885355,9.25517,5.001935,1.777845,0.903495,4.145686,.,.,.,.,.,.
LVA,1974,1,interm,1,19,606.2839,0,0,0,0,0,0,0.99,2.969401,6.93,8.6,45.91,52.47,73.26,92.36021,136.208,96.09193,56.90882,28.92088,4.664614,.,.,.,.,.,.
LVA,1974,1,interm,1,20,20,0,0,0,0,0,1,1,0,1,1,0,2,2,3,5,1,1,2,0,.,.,.,.,.,.
LVA,1974,1,interm,1,21,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,.,.,.,.,.,.
