country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
LTU,1956,1,interm,1,60,166.0885,0,0,0,0,0,0.352124,0.866028,1.020914,0.942981,2.699885,4.728463,10.35402,11.16971,25.07198,23.84194,25.17935,23.64964,18.24666,17.96474,.,.,.,.,.,.
LTU,1956,1,interm,1,61,17.65431,0,0,0,0,0,0.048158,0.118441,0.139624,0.128966,0.369247,0.646683,1.416057,1.527614,2.48176,2.360004,2.492387,2.34097,1.806153,1.778245,.,.,.,.,.,.
LTU,1956,1,interm,1,62,755.2468,0,0.661239,0.671827,1.919955,2.362114,1.048732,2.230915,3.063173,2.829343,7.704831,13.48991,25.24994,27.23913,124.8663,118.7192,125.3574,117.6709,90.78363,89.37827,.,.,.,.,.,.
LTU,1956,1,interm,1,63,32.37244,0,0.024361,0.02475,0.070734,0.087023,0.289352,0.959886,0.966666,0.892874,2.105253,3.685895,6.599071,7.118946,1.787773,1.69976,1.795107,1.68509,1.300033,1.279863,.,.,.,.,.,.
LTU,1956,1,interm,1,64,6.566198,1.794708,0.42151,0,0,0,0,0,0,0,0,0,0,0,0.814525,0.774425,0.817866,0.767742,0.592306,0.583116,.,.,.,.,.,.
LTU,1956,1,interm,1,65,968.1445,495.6923,44.64834,7.940816,5.835897,1.34817,4.967273,1.88126,4.844788,4.474958,9.951782,17.42281,34.96697,37.72168,55.51243,52.77819,55.73696,52.3191,40.36346,39.73713,.,.,.,.,.,.
LTU,1956,1,interm,1,66,31.34415,21.05763,1.334784,0.016401,0,0.018073,1.121621,0.012312,0.032653,0.030161,0.082227,0.143964,0.952201,1.027217,1.032654,0.981818,1.03689,0.973342,0.750925,0.739276,.,.,.,.,.,.
LTU,1956,1,interm,1,67,76.06178,0.814695,0.0876,0.013052,0.023868,0,0,0.436268,0.091964,0.084944,0,0,0.277747,0.299628,13.84362,13.16209,13.90042,13.0485,10.06679,9.910611,.,.,.,.,.,.
LTU,1956,1,interm,1,68,206.1885,20.00935,2.976223,0.950894,0.435656,0.735052,0.181487,0.580608,1.604153,1.44286,3.255956,5.415327,13.65953,14.73563,26.68167,25.36812,26.36586,24.65121,18.86581,18.2731,.,.,.,.,.,.
LTU,1956,1,interm,1,69,2.120886,0.04582,0.005685,0.000947,0.000433,0.003345,0.008104,0.012981,0.009703,0.022406,0.093987,0.164555,0.528028,0.22785,0.314725,0.149615,0.157795,0.148125,0.114278,0.112504,.,.,.,.,.,.
LTU,1956,1,interm,1,70,2.120886,0.04582,0.005685,0.000947,0.000433,0.003345,0.008104,0.012981,0.009703,0.022406,0.093987,0.164555,0.528028,0.22785,0.314725,0.149615,0.157795,0.148125,0.114278,0.112504,.,.,.,.,.,.
LTU,1956,1,interm,1,71,319.52,6.329457,0.785205,0.130789,0.059921,0.462016,1.119414,1.855895,1.304883,1.171952,4.83311,8.584216,27.66445,30.1371,43.47548,41.93421,44.22716,41.55897,32.12773,31.75799,.,.,.,.,.,.
LTU,1956,1,interm,1,72,467.8018,16.60258,1.782899,0.413996,0.322402,0.736069,1.549157,2.565056,2.107026,1.991455,7.457483,13.21949,42.14439,45.85485,61.84792,58.50326,62.27006,58.51009,45.22699,44.69662,.,.,.,.,.,.
LTU,1956,1,interm,1,73,101.9601,0,0,0,0,0,2.421117,1.55128,2.720906,2.969559,4.07643,6.552915,13.58503,14.65527,10.32433,9.816052,10.36669,9.055867,6.986516,6.878123,.,.,.,.,.,.
LTU,1956,1,interm,1,74,53.38479,6.377141,0.86159,0.036758,0.067221,0.198629,0.602327,0.771857,0.524545,0.484503,1.008729,1.766092,3.274078,3.53201,4.991537,6.327734,6.682687,6.273125,4.839656,4.764571,.,.,.,.,.,.
LTU,1956,1,interm,1,75,187.0712,69.59441,6.361233,0.993877,1.817577,1.808013,2.391918,2.051195,2.460996,2.037011,2.958414,5.74712,11.66297,12.58178,14.63546,10.59289,11.18643,11.13775,8.592717,8.459495,.,.,.,.,.,.
LTU,1956,1,interm,1,76,17.03249,0.413878,0.715503,0,0,0.222371,0.224774,0.14159,0.213671,0.19736,0.503251,0.881097,1.585714,1.710638,1.57308,1.894646,2.000926,1.878296,1.449088,1.426606,.,.,.,.,.,.
LTU,1956,1,interm,1,77,54.78162,1.634886,2.393796,0.024878,0.045496,0.743966,0.752007,0.434044,0.723409,0.668188,1.491656,2.611607,5.005805,5.400164,5.105803,6.077613,6.418538,6.025163,4.648357,4.576239,.,.,.,.,.,.
LTU,1956,1,interm,1,78,6.920758,0.339222,0.330211,0.014736,0.026949,0.102626,0.103735,0.041852,0.103676,0.095762,0.206077,0.360803,0.614077,0.662455,0.632923,0.719707,0.760079,0.713497,0.550455,0.541916,.,.,.,.,.,.
LTU,1956,1,interm,1,79,16.93871,3.765297,0.106376,0.368252,0.673452,0.033061,0.033418,0,0.542981,0.501532,0.816134,1.428894,0.140633,0.151713,1.56857,1.491348,1.575006,1.478478,1.140631,1.122935,.,.,.,.,.,.
LTU,1956,1,interm,1,80,48.58958,1.171831,0.158321,0.032859,0.060089,0.474487,0.922956,1.052321,0.944543,0.87244,1.63145,2.856358,5.427788,5.85539,5.079802,4.82972,5.100644,4.788037,3.693927,3.636617,.,.,.,.,.,.
LTU,1956,1,interm,1,81,29.30171,13.38581,1.556067,0.06369,0.116475,0.162845,0.345291,0.379438,0.334971,0.302482,0.560881,0.998627,1.89415,2.043371,1.322045,1.256963,1.327429,1.28453,0.991006,0.975636,.,.,.,.,.,.
LTU,1956,1,interm,1,82,2.51301,0.486273,0.265523,0,0,0,0,0.710769,0,0,0,0,0.389026,0.419674,0.063262,0.039096,0.041289,0.038758,0.029902,0.029438,.,.,.,.,.,.
LTU,1956,1,interm,1,83,11.52308,0,0,0,0.419712,0.699359,0,1.430424,0,0,0,0,0.782915,0.844595,1.357541,1.311759,1.385344,1.300439,1.003276,0.987712,.,.,.,.,.,.
LTU,1956,1,interm,1,84,65.05659,0.484161,0,1.927307,1.80692,0.889876,0.449748,2.161249,2.682216,2.477468,2.069404,3.623131,5.699499,6.148507,6.485725,6.166427,6.512333,6.113211,4.716287,4.643114,.,.,.,.,.,.
LTU,1956,1,interm,1,85,68.95726,0,0,2.846246,2.668461,1.31417,0.664187,3.191732,2.798552,2.584922,3.096678,5.42169,5.612495,6.054649,6.12366,5.822186,6.148781,5.77194,4.452999,4.383913,.,.,.,.,.,.
LTU,1956,1,interm,1,86,22.1249,0.541386,0,0,0,0,0,0,0.921795,0.851428,0,0,2.165337,2.335926,2.866584,2.725459,2.878344,2.701938,2.084521,2.05218,.,.,.,.,.,.
LTU,1956,1,interm,1,87,50.61185,0,0.028205,0.020189,0.036922,0,0,0.052995,0.028811,0.026612,0.06393,0.11193,0,0,9.407756,8.944608,9.446358,8.867417,6.841128,6.734991,.,.,.,.,.,.
LTU,1956,1,interm,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LTU,1956,1,interm,1,89,433.3913,433.3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LTU,1956,1,interm,1,90,170.2749,155.4718,7.549464,2.188435,2.051737,1.010444,1.021367,0.98163,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
LTU,1956,1,interm,1,91,124.3242,124.3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
